,unnamed: 0,id,c1,c2,c3,formula_combined,chemical_formula,x,y,z,sphericity,shape,area/volume,max/min,space_group_core,space_group_shell,crystal_structure,coer_oe,sat_em_g,mr (emu/g),exc_bias_oe,ver_shift_emu_g,temperature_k,fc_field_t,h_range_max_koe,mass_ratio,exc_dir,ver_s_dir,common_spin,effective anisotropy constant (j/m3),magnetic anisotropy constant (j/m3),magnetocrystalline anisotropy constant (j/m3),anisotropy constant,crystalline,mae,curie temperature (k),exchange constant (j/m) *10^-12,electronegativity core,demagnetization factors (nd),interdomain coupling (alpha),mass_magnetic_susceptibility(emu/oe*g),orig_formula
484,1017,485,Tb11Fe139O200,,,Tb11 Fe139 O200,,14.14,14.14,14.14,1.0,,0.212,1.0,227.0,0,,6.49,46.3,0.46,,,,,,,,,0.937,29100.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.727,0.333,0.5,0.0,Tb0.22Fe0.78Fe2O4
485,1018,486,Tb11Fe139O200,,,Tb11 Fe139 O200,,14.14,14.14,14.14,1.0,,0.212,1.0,227.0,0,,6.49,46.3,0.46,,,,,,,,,0.937,29100.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.727,0.333,0.5,0.0,Tb0.22Fe0.78Fe2O4
486,1019,487,Tb11Fe139O200,,,Tb11 Fe139 O200,,14.14,14.14,14.14,1.0,,0.212,1.0,227.0,0,,6.49,46.3,0.46,,,,,,,,,0.937,29100.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.727,0.333,0.5,0.0,Tb0.22Fe0.78Fe2O4
487,1020,488,TbFe5O8,,,Tb1 Fe5 O8,,18.12,18.12,18.12,1.0,,0.166,1.0,227.0,0,,8.12,51.7,1.34,,,,,,,,,0.857,32600.0,104.0,3000,255000.0,,140000.0,727.5,0.12,2.698,0.333,0.5,0.0,Tb0.5Fe0.5Fe2O4
488,1021,489,TbFe5O8,,,Tb1 Fe5 O8,,18.12,18.12,18.12,1.0,,0.166,1.0,227.0,0,,8.12,51.7,1.34,,,,,,,,,0.857,32600.0,104.0,3000,255000.0,,140000.0,727.5,0.12,2.698,0.333,0.5,0.0,Tb0.5Fe0.5Fe2O4
489,1022,490,TbFe5O8,,,Tb1 Fe5 O8,,18.12,18.12,18.12,1.0,,0.166,1.0,227.0,0,,8.12,51.7,1.34,,,,,,,,,0.857,32600.0,104.0,3000,255000.0,,140000.0,727.5,0.12,2.698,0.333,0.5,0.0,Tb0.5Fe0.5Fe2O4
490,1023,491,Tb3Fe9O16,,,Tb3 Fe9 O16,,22.46,22.46,22.46,1.0,,0.134,1.0,227.0,0,,10.12,96.1,1.61,,,,,,,,,0.786,66100.0,104.0,11000,14446.56,,140000.0,655.0,0.12,2.672,0.333,0.5,0.0,Tb0.75Fe0.25Fe2O4
491,1024,492,Tb3Fe9O16,,,Tb3 Fe9 O16,,22.46,22.46,22.46,1.0,,0.134,1.0,227.0,0,,10.12,96.1,1.61,,,,,,,,,0.786,66100.0,104.0,11000,14446.56,,140000.0,655.0,0.12,2.672,0.333,0.5,0.0,Tb0.75Fe0.25Fe2O4
492,1025,493,Tb3Fe9O16,,,Tb3 Fe9 O16,,22.46,22.46,22.46,1.0,,0.134,1.0,227.0,0,,10.12,96.1,1.61,,,,,,,,,0.786,66100.0,104.0,11000,14446.56,,140000.0,655.0,0.12,2.672,0.333,0.5,0.0,Tb0.75Fe0.25Fe2O4
493,1026,494,Mn9Zn(FeO2)20,,,Mn9 Zn1 Fe20 O40,,19.8,19.8,19.8,1.0,,0.303,1.0,227.0,0,,0.0,46.5,0.0,,,,,,,,,1.036,19200.0,104.0,11000,34000.0,,140000.0,800.0,0.395,2.711,0.333,0.5,0.0,Zn0.1Mn0.9Fe2O4
494,1027,495,Mn9Zn(FeO2)20,,,Mn9 Zn1 Fe20 O40,,19.8,19.8,19.8,1.0,,0.303,1.0,227.0,0,,0.0,46.5,0.0,,,,,,,,,1.036,19200.0,104.0,11000,34000.0,,140000.0,800.0,0.395,2.711,0.333,0.5,0.0,Zn0.1Mn0.9Fe2O4
495,1028,496,Mn9Zn(FeO2)20,,,Mn9 Zn1 Fe20 O40,,19.8,19.8,19.8,1.0,,0.303,1.0,227.0,0,,0.0,46.5,0.0,,,,,,,,,1.036,19200.0,104.0,11000,34000.0,,140000.0,800.0,0.395,2.711,0.333,0.5,0.0,Zn0.1Mn0.9Fe2O4
496,1029,497,Mn9Zn(FeO2)20,,,Mn9 Zn1 Fe20 O40,,19.8,19.8,19.8,1.0,,0.303,1.0,227.0,0,,0.0,46.5,0.0,,,,,,,,,1.036,19200.0,104.0,11000,34000.0,,140000.0,800.0,0.395,2.711,0.333,0.5,0.0,Zn0.1Mn0.9Fe2O4
497,1030,498,Mn4Zn(FeO2)10,,,Mn4 Zn1 Fe10 O20,,16.7,16.7,16.7,1.0,,0.359,1.0,227.0,0,,0.0,51.2,0.0,,,,,,,,,1.0,31100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.713,0.333,0.5,0.0,Zn0.2Mn0.8Fe2O4
498,1031,499,Mn4Zn(FeO2)10,,,Mn4 Zn1 Fe10 O20,,16.7,16.7,16.7,1.0,,0.359,1.0,227.0,0,,0.0,51.2,0.0,,,,,,,,,1.0,31100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.713,0.333,0.5,0.0,Zn0.2Mn0.8Fe2O4
499,1032,500,Mn4Zn(FeO2)10,,,Mn4 Zn1 Fe10 O20,,16.7,16.7,16.7,1.0,,0.359,1.0,227.0,0,,0.0,51.2,0.0,,,,,,,,,1.0,31100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.713,0.333,0.5,0.0,Zn0.2Mn0.8Fe2O4
500,1033,501,Mn4Zn(FeO2)10,,,Mn4 Zn1 Fe10 O20,,16.7,16.7,16.7,1.0,,0.359,1.0,227.0,0,,0.0,51.2,0.0,,,,,,,,,1.0,31100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.713,0.333,0.5,0.0,Zn0.2Mn0.8Fe2O4
501,1034,502,Zn3Fe20Co7O40,,,Zn3 Fe20 Co7 O40,,6.9,6.9,6.9,1.0,,0.435,1.0,227.0,0,,0.0,94.0,0.0,,,,,,,,,0.914,14500.0,104.0,11000,8832.0,,140000.0,396.0,0.12,2.747,0.333,0.5,0.0,Zn0.3Co0.7Fe2O4
502,1035,503,Mn7Zn3(FeO2)20,,,Mn7 Zn3 Fe20 O40,,13.1,13.1,13.1,1.0,,0.458,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.964,54600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.714,0.333,0.5,0.0,Zn0.3Mn0.7Fe2O4
503,1036,504,Mn7Zn3(FeO2)20,,,Mn7 Zn3 Fe20 O40,,13.1,13.1,13.1,1.0,,0.458,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.964,54600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.714,0.333,0.5,0.0,Zn0.3Mn0.7Fe2O4
504,1037,505,Mn7Zn3(FeO2)20,,,Mn7 Zn3 Fe20 O40,,13.1,13.1,13.1,1.0,,0.458,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.964,54600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.714,0.333,0.5,0.0,Zn0.3Mn0.7Fe2O4
505,1038,506,Mn7Zn3(FeO2)20,,,Mn7 Zn3 Fe20 O40,,13.1,13.1,13.1,1.0,,0.458,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.964,54600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.714,0.333,0.5,0.0,Zn0.3Mn0.7Fe2O4
506,1039,507,Mn3Zn2(FeO2)10,,,Mn3 Zn2 Fe10 O20,,12.2,12.2,12.2,1.0,,0.492,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.929,62100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.716,0.333,0.5,0.0,Zn0.4Mn0.6Fe2O4
507,1040,508,Mn3Zn2(FeO2)10,,,Mn3 Zn2 Fe10 O20,,12.2,12.2,12.2,1.0,,0.492,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.929,62100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.716,0.333,0.5,0.0,Zn0.4Mn0.6Fe2O4
508,1041,509,Mn3Zn2(FeO2)10,,,Mn3 Zn2 Fe10 O20,,12.2,12.2,12.2,1.0,,0.492,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.929,62100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.716,0.333,0.5,0.0,Zn0.4Mn0.6Fe2O4
509,1042,510,Mn3Zn2(FeO2)10,,,Mn3 Zn2 Fe10 O20,,12.2,12.2,12.2,1.0,,0.492,1.0,227.0,0,,0.0,52.3,0.0,,,,,,,,,0.929,62100.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.716,0.333,0.5,0.0,Zn0.4Mn0.6Fe2O4
510,1043,511,MnZn(FeO2)4,,,Mn1 Zn1 Fe4 O8,,11.3,11.3,11.3,0.999,,0.531,1.0,227.0,0,,0.0,56.6,0.0,,,,,,,,,0.893,65600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.717,0.333,0.5,0.0,Zn0.5Mn0.5Fe2O4
511,1044,512,MnZn(FeO2)4,,,Mn1 Zn1 Fe4 O8,,11.3,11.3,11.3,0.999,,0.531,1.0,227.0,0,,0.0,56.6,0.0,,,,,,,,,0.893,65600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.717,0.333,0.5,0.0,Zn0.5Mn0.5Fe2O4
512,1045,513,MnZn(FeO2)4,,,Mn1 Zn1 Fe4 O8,,11.3,11.3,11.3,0.999,,0.531,1.0,227.0,0,,0.0,56.6,0.0,,,,,,,,,0.893,65600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.717,0.333,0.5,0.0,Zn0.5Mn0.5Fe2O4
513,1046,514,MnZn(FeO2)4,,,Mn1 Zn1 Fe4 O8,,11.3,11.3,11.3,0.999,,0.531,1.0,227.0,0,,0.0,56.6,0.0,,,,,,,,,0.893,65600.0,104.0,3000,255000.0,,140000.0,800.0,0.12,2.717,0.333,0.5,0.0,Zn0.5Mn0.5Fe2O4
514,1047,515,Mn2Zn3(FeO2)10,,,Mn2 Zn3 Fe10 O20,,10.3,10.3,10.3,0.999,,0.583,1.0,227.0,0,,0.0,46.2,0.0,,,,,,,,,0.857,71300.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.719,0.333,0.5,0.0,Zn0.6Mn0.4Fe2O4
515,1048,516,Mn2Zn3(FeO2)10,,,Mn2 Zn3 Fe10 O20,,10.3,10.3,10.3,0.999,,0.583,1.0,227.0,0,,0.0,46.2,0.0,,,,,,,,,0.857,71300.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.719,0.333,0.5,0.0,Zn0.6Mn0.4Fe2O4
516,1049,517,Mn2Zn3(FeO2)10,,,Mn2 Zn3 Fe10 O20,,10.3,10.3,10.3,0.999,,0.583,1.0,227.0,0,,0.0,46.2,0.0,,,,,,,,,0.857,71300.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.719,0.333,0.5,0.0,Zn0.6Mn0.4Fe2O4
517,1050,518,Mn2Zn3(FeO2)10,,,Mn2 Zn3 Fe10 O20,,10.3,10.3,10.3,0.999,,0.583,1.0,227.0,0,,0.0,46.2,0.0,,,,,,,,,0.857,71300.0,104.0,11000,21000.0,,140000.0,800.0,0.12,2.719,0.333,0.5,0.0,Zn0.6Mn0.4Fe2O4
518,1051,519,Mn3Zn7(FeO2)20,,,Mn3 Zn7 Fe20 O40,,8.8,8.8,8.8,0.999,,0.682,1.0,227.0,0,,0.0,40.1,0.0,,,,,,,,,0.821,61900.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.72,0.333,0.5,0.015,Zn0.7Mn0.3Fe2O4
519,1052,520,Mn3Zn7(FeO2)20,,,Mn3 Zn7 Fe20 O40,,8.8,8.8,8.8,0.999,,0.682,1.0,227.0,0,,0.0,40.1,0.0,,,,,,,,,0.821,61900.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.72,0.333,0.5,0.015,Zn0.7Mn0.3Fe2O4
520,1053,521,Mn3Zn7(FeO2)20,,,Mn3 Zn7 Fe20 O40,,8.8,8.8,8.8,0.999,,0.682,1.0,227.0,0,,0.0,40.1,0.0,,,,,,,,,0.821,61900.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.72,0.333,0.5,0.015,Zn0.7Mn0.3Fe2O4
521,1054,522,Mn3Zn7(FeO2)20,,,Mn3 Zn7 Fe20 O40,,8.8,8.8,8.8,0.999,,0.682,1.0,227.0,0,,0.0,40.1,0.0,,,,,,,,,0.821,61900.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.72,0.333,0.5,0.015,Zn0.7Mn0.3Fe2O4
522,1055,523,MnZn4(FeO2)10,,,Mn1 Zn4 Fe10 O20,,8.9,8.9,8.9,0.999,,0.674,1.0,227.0,0,,0.0,27.9,0.0,,,,,,,,,0.786,54800.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.721,0.333,0.5,0.015,Zn0.8Mn0.2Fe2O4
523,1056,524,MnZn4(FeO2)10,,,Mn1 Zn4 Fe10 O20,,8.9,8.9,8.9,0.999,,0.674,1.0,227.0,0,,0.0,27.9,0.0,,,,,,,,,0.786,54800.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.721,0.333,0.5,0.015,Zn0.8Mn0.2Fe2O4
524,1057,525,MnZn4(FeO2)10,,,Mn1 Zn4 Fe10 O20,,8.9,8.9,8.9,0.999,,0.674,1.0,227.0,0,,0.0,27.9,0.0,,,,,,,,,0.786,54800.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.721,0.333,0.5,0.015,Zn0.8Mn0.2Fe2O4
525,1058,526,MnZn4(FeO2)10,,,Mn1 Zn4 Fe10 O20,,8.9,8.9,8.9,0.999,,0.674,1.0,227.0,0,,0.0,27.9,0.0,,,,,,,,,0.786,54800.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.721,0.333,0.5,0.015,Zn0.8Mn0.2Fe2O4
526,1059,527,MnZn9(FeO2)20,,,Mn1 Zn9 Fe20 O40,,8.2,8.2,8.2,0.999,,0.732,1.0,227.0,0,,0.0,19.4,0.0,,,,,,,,,0.75,57100.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.723,0.333,0.5,0.015,Zn0.9Mn0.1Fe2O4
527,1060,528,MnZn9(FeO2)20,,,Mn1 Zn9 Fe20 O40,,8.2,8.2,8.2,0.999,,0.732,1.0,227.0,0,,0.0,19.4,0.0,,,,,,,,,0.75,57100.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.723,0.333,0.5,0.015,Zn0.9Mn0.1Fe2O4
528,1061,529,MnZn9(FeO2)20,,,Mn1 Zn9 Fe20 O40,,8.2,8.2,8.2,0.999,,0.732,1.0,227.0,0,,0.0,19.4,0.0,,,,,,,,,0.75,57100.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.723,0.333,0.5,0.015,Zn0.9Mn0.1Fe2O4
529,1062,530,MnZn9(FeO2)20,,,Mn1 Zn9 Fe20 O40,,8.2,8.2,8.2,0.999,,0.732,1.0,227.0,0,,0.0,19.4,0.0,,,,,,,,,0.75,57100.0,223000.0,11000,21000.0,,2670000.0,800.0,0.12,2.723,0.333,0.5,0.015,Zn0.9Mn0.1Fe2O4
530,1063,531,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
531,1064,532,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
532,1065,533,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
533,1066,534,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
534,1067,535,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
535,1068,536,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
536,1069,537,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
537,1070,538,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
538,1071,539,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
539,1072,540,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
540,1073,541,ZnFe2O4,,,Zn1 Fe2 O4,,19.5,19.5,19.5,1.0,,0.752,1.0,227.0,0,,0.0,12.2,0.0,,,,,,,,,0.714,4300.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
541,1074,542,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
542,1075,543,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
543,1076,544,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
544,1077,545,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
545,1078,546,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
546,1079,547,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
547,1080,548,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
548,1081,549,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
549,1082,550,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
550,1083,551,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
551,1084,552,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
552,1085,553,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
553,1086,554,ZnFe2O4,,,Zn1 Fe2 O4,,33.3,33.3,33.3,1.0,,0.09,1.0,227.0,0,,0.0,11.0,0.0,,,,,,,,,0.714,3700.0,223000.0,158000,133196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
554,1087,555,ZnFe2O4,,,Zn1 Fe2 O4,,10.0,10.0,10.0,1.0,,0.3,1.0,227.0,0,,67.3,41.06,0.62,,,,,,,,,0.714,12000.0,223000.0,5280000,158196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
555,1088,556,ZnFe2O4,,,Zn1 Fe2 O4,,10.0,10.0,10.0,1.0,,0.3,1.0,227.0,0,,67.3,41.06,0.62,,,,,,,,,0.714,12000.0,223000.0,5280000,158196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
556,1089,557,ZnFe2O4,,,Zn1 Fe2 O4,,10.0,10.0,10.0,1.0,,0.3,1.0,227.0,0,,67.3,41.06,0.62,,,,,,,,,0.714,12000.0,223000.0,5280000,158196.56,,2670000.0,800.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
557,1090,558,ZnFe2O4,,,Zn1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,65.0,0.0,,,,,,,,,1.667,62000.0,223000.0,242000,133196.56,,2670000.0,800.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
558,1091,559,ZnFe2O4,,,Zn1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,65.0,0.0,,,,,,,,,1.667,62000.0,223000.0,242000,133196.56,,2670000.0,800.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
559,1092,560,ZnFe2O4,,,Zn1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,65.0,0.0,,,,,,,,,1.667,62000.0,223000.0,242000,133196.56,,2670000.0,800.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
560,1093,561,ZnFe2O4,,,Zn1 Fe2 O4,,200.0,200.0,200.0,1.0,,0.015,1.0,227.0,0,,0.0,65.0,0.0,,,,,,,,,1.667,62000.0,223000.0,242000,133196.56,,2670000.0,800.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
561,1094,562,ZnFe2O4,,,Zn1 Fe2 O4,,5.0,5.0,5.0,1.0,,0.6,1.0,227.0,0,,74.2,96.9,7.1,,,,,,,,,1.667,62000.0,223000.0,122000,133196.56,,2670000.0,600.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
562,1095,563,ZnFe2O4,,,Zn1 Fe2 O4,,2.0,2.0,2.0,1.0,,1.5,1.0,227.0,0,,99.1,26.8,0.5,,,,,,,,,1.667,62000.0,223000.0,166000,206500.0,,2670000.0,600.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
563,1096,564,ZnFe2O4,,,Zn1 Fe2 O4,,2.0,2.0,2.0,1.0,,1.5,1.0,227.0,0,,74.7,31.0,0.5,,,,,,,,,1.667,62000.0,223000.0,166000,133196.56,,2670000.0,600.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
564,1097,565,ZnFe2O4,,,Zn1 Fe2 O4,,2.5,2.5,2.5,1.0,,1.2,1.0,227.0,0,,66.9,33.7,0.6,,,,,,,,,1.667,62000.0,223000.0,166000,133196.56,,2670000.0,600.0,6.205,2.724,0.333,9.1,0.015,ZnFe2O4
565,1098,566,ZnFe2O4,,,Zn1 Fe2 O4,,2.5,2.5,2.5,1.0,,1.2,1.0,227.0,0,,37.8,64.3,1.8,,,,,,,,,1.667,62000.0,223000.0,158000,133196.56,,2670000.0,600.0,3.188,2.724,0.333,9.1,0.015,ZnFe2O4
566,1099,567,ZnFe2O4,,,Zn1 Fe2 O4,,5.5,5.5,5.5,1.0,,0.545,1.0,227.0,0,,100.7,85.1,9.9,,,,,,,,,1.667,62000.0,223000.0,122000,133196.56,,2670000.0,600.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
567,1100,568,ZnFe2O4,,,Zn1 Fe2 O4,,7.5,3.875,3.875,1.0,,0.63,1.935,227.0,0,,69.9,70.0,4.85,,,,,,,,,1.667,62000.0,223000.0,640000,91250.0,,2670000.0,600.0,0.17,2.724,0.333,9.1,0.015,ZnFe2O4
